ticker,total_var,syst_share,beta,momentum,amihud,log_dolvol,w,year,sec_CommSvcs,sec_ConsDis,sec_ConsStap,sec_Energy,sec_Financials,sec_HealthCare,sec_Industrials,sec_Materials,sec_RealEstate,sec_Utilities
V,0.00012916721381377513,0.46769629271424423,1.006493725247156,0.3599587065147276,7.13157814112532e-06,20.898933137125095,1.8767730092721635e-06,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VZ,9.993623826277546e-05,0.09900425678172442,0.40732530846255677,0.12959229374116693,1.3994859420786e-05,20.03212008369564,0.046986417379222024,2019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,0.00015590921308975878,0.413517434841628,1.0397663649416071,0.19425957628440454,1.164654633915761e-05,20.53292826773862,0.029656258713167103,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WMT,8.12774169973599e-05,0.18897059280192482,0.5074988021076001,0.26361713136256165,1.1147337660623673e-05,20.189955054925168,0.06445412678527934,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,0.00013351017587720583,0.45381455739877735,1.0079740643362678,0.06983265914775344,1.4275485616838396e-05,20.25872334998743,4.65058549269129e-06,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,0.0003449539514163817,0.36997053002992275,1.462908253262907,0.15166426412743314,4.1621408133582655e-05,19.623618822718104,3.5409755614217193e-06,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.0008663678786601523,0.5607588152584021,0.9536090884300673,0.5779602141600833,1.3952263275348061e-06,23.372708451213985,9.377340112265468e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,0.0004886656801862647,0.5042372958617808,0.6791325679661093,0.23331369488484574,2.1248820396268217e-05,20.318745440843145,9.210321305119344e-07,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABT,0.0006095064392583483,0.5028808252831627,0.7574480345001926,0.24614249977059735,3.0189609892710372e-05,20.146285924690293,1.7619061281489043e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACN,0.0006853954809938104,0.7301044086266628,0.9678192577012007,0.23342869460302162,3.64655232087338e-05,19.892572240595747,1.3051656250443376e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,0.0009101957120945673,0.4964777674477621,0.9197047954694226,0.40242049165887744,1.543922510531197e-05,20.947895596758006,9.542904473695345e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,0.0020695318646085786,0.661657299409723,1.6009721181788503,-0.270789324369605,0.00015203093270738693,19.094432491509792,7.066312983764025e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMD,0.0014560018848434313,0.3564677147969166,0.9856488630603542,0.6247724108644882,6.720425272017844e-06,22.078415423446355,7.843289642261864e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMGN,0.0005755835655409357,0.4632445417488384,0.7064647608826649,-0.01605872883639642,2.865516587412329e-05,20.10434385317507,1.7776175197716227e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AMT,0.0007666516936477444,0.5687660134753756,0.9034352340078542,0.0009262127073100396,3.988423712560419e-05,19.85625985863122,1.0639178901040341e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMZN,0.0005855237432298386,0.25336323626654755,0.5269570386833976,0.5399790710380292,1.3141585911923399e-06,23.29321186123517,0.0820285615326884,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,0.001578109040363434,0.7369776518636026,1.4754578889429526,-0.025809745956188818,4.605912485800155e-05,20.010714626307422,7.733348409704365e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA,0.003062975455005992,0.5561132190519202,1.785601422699706,-0.43691457005962214,7.4847015813237845e-06,22.34116506479573,4.981163491963221e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BAC,0.0013600302372172672,0.7877028036634867,1.4160762315646434,-0.13552576625914897,1.4653859262329436e-05,21.136393754838117,6.684943903680976e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.001760281287757729,0.15607249276189694,0.7171093338882889,-0.18370910652826783,3.820953651325809e-05,20.012101378214393,1.035330869665288e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,0.0009492434359285996,0.7019793869428355,1.1168173104795511,-0.14984717852593474,0.00010981936392440526,19.034030347668065,1.1676252786605391e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BKNG,0.0010647480699373761,0.5922185848784489,1.0864146230551994,0.07101793486052482,2.659810754744536e-05,20.51446560436008,2.327059556986195e-08,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLK,0.0009138503451150525,0.7140835348335313,1.105205927416691,0.3742415021144656,5.0971294169358344e-05,19.837428756953457,8.690166489277496e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BMY,0.00035105455093338616,0.5091863775164115,0.5784380422276755,0.01038138388039965,2.0270356238322536e-05,20.26227603308092,0.2129315853622657,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BRK-B,0.0004863592877197126,0.8530783154588545,0.8812603161069866,0.015122157414663107,9.997761634306737e-06,20.948805414898263,3.823662902370056e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
C,0.0018326396611865598,0.7591385783850146,1.6137276017305864,-0.23608903227569478,2.4812250980235122e-05,20.763596199560823,5.7259304844232374e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAT,0.000814789630901209,0.653653838228505,0.9984534231450046,0.2196339628038621,4.063122012754464e-05,19.955746541136136,1.9909980753857465e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHTR,0.0004953308343662141,0.48100672567957425,0.667812297262752,0.29930300566823015,2.051259495663659e-05,20.324432383975715,0.05461217120377202,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,0.00039575283237581685,0.5068503204900298,0.6127495970006304,0.2508583294996899,4.088368910719025e-05,19.395568108634595,3.710350063858238e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMCSA,0.0005772121481349379,0.6713271828791911,0.8516595161011472,0.16622702154256389,2.0858619811246536e-05,20.438135336635487,1.851337471802308e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COF,0.0021296894499220793,0.6937373552949061,1.6629792703311956,-0.03371422129707613,0.00012446021296230042,19.321256045504953,6.017573292538996e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COP,0.0021278313740910756,0.5948370675820335,1.5392131737786727,-0.4534351958937833,9.620217528282752e-05,19.543880704518,6.913921839525698e-09,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COST,0.0003322844578015786,0.4132758921798163,0.5069979529437778,0.29096932757959526,1.3358839486281822e-05,20.52657950450544,0.054697675678652705,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,0.001077648995059795,0.40681612486859814,0.9058763032466817,0.2871279580326511,1.6084427972803268e-05,21.13973004528949,1.505252854446937e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,0.000700878079894949,0.6375894779124489,0.9145826641999965,-0.05235672584791448,1.7203608888519453e-05,20.60988235899476,1.2187341281926014e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,0.0006271388183667589,0.5472105656490824,0.8014754693443189,-0.0510271532641329,3.500865231616474e-05,19.939138979349202,1.718014610267341e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CVX,0.0015207625634924892,0.6766973552287664,1.38790295920691,-0.30806331247316276,2.9509265799507046e-05,20.42744109204944,8.480688843114803e-09,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.0008051026941329934,0.4982536148504073,0.8665268511088998,-0.044500811903456894,6.105824915003656e-05,19.354626351671453,1.086529065862952e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DHR,0.0004483099476053608,0.5297245998820285,0.6667229647065679,0.3633170359959921,2.9027583866229265e-05,20.00709508372844,3.7750256276063714e-07,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DIS,0.0009413695600441281,0.5982392920234821,1.0267121420466025,0.20092829141039092,1.0638069645072458e-05,21.2829688610494,3.033492579048733e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOW,0.0015760555837251384,0.6382206733388639,1.372152415833914,0.09393178940331692,0.0001528092571796713,18.914226953788432,6.437457874363625e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DUK,0.0006796112213262973,0.6172442988473676,0.8861147583836012,0.05619565569017687,5.7305271644559786e-05,19.36856036216223,1.4092762985437419e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EMR,0.0011838379045130162,0.6665443046716361,1.2153231966247768,0.06670882310020981,0.00010698716416979192,19.084556118217364,1.7328403819281528e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EXC,0.0009482322649616147,0.731005580941427,1.1390659412077038,-0.035901898462104925,9.534181134155164e-05,19.10870168921986,7.135561676278353e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
F,0.0012352861743683112,0.5547647832764714,1.1325813035133274,-0.05235650479414167,5.954585944853666e-05,19.784004565540968,2.5840342031606394e-07,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,0.0011009926339963377,0.5532916218857074,1.0678257991942335,0.5300439972060916,5.488832891006572e-05,20.068200637762992,1.1311490195115411e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,0.0006522424455932237,0.7266380537887953,0.9418782181609661,-0.15259911407656218,8.434851133391298e-05,19.17205672070321,2.4665443868614683e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GE,0.0015790152450705607,0.5790257580588922,1.3081973321572524,-0.09444858371234066,3.777014471880384e-05,20.444425487860492,1.0578813581159749e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GILD,0.0005533849946758953,0.18851960701246442,0.44189909078199824,-0.07319457690705677,2.1077434566181188e-05,20.473399196980832,0.08582668106925263,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GM,0.0014970960750090116,0.5892214446725282,1.2849767325981063,0.12005069603333984,6.190505703265595e-05,19.90744062429589,2.0667011320403486e-08,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOOGL,0.0005919881499786911,0.6448599387272631,0.845318475676544,0.24727652541913037,5.451876428017588e-06,21.769901899750437,1.8291420992908945e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GS,0.0010843611900914747,0.7809674740314999,1.2590257478091793,0.1419611142300093,3.244756899947756e-05,20.264399458211614,8.916030759494488e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HD,0.0007890311466747713,0.7081795468967654,1.0227039164429907,0.2133048369220969,1.4867722556948315e-05,20.704954347292315,1.0011913377162678e-08,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,0.0008130619986833851,0.7629621724493126,1.0775675150667499,0.18560636257866847,3.792563173657885e-05,20.02008022803258,2.2897831029806507e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IBM,0.000672170193758336,0.7411989208303138,0.9656909693177704,-0.02193728360467917,3.0594150766747914e-05,20.109696074183233,1.2752306995687625e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTC,0.0011588466476745154,0.5233205007050106,1.0654375875892526,-0.17526993693557297,1.2812769662427643e-05,21.13631626890617,6.812638621339361e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,0.00036305823509742057,0.5577308525668954,0.6156468142365417,0.10208480937925485,1.073187501879617e-05,20.708417934915552,3.0755005014022492e-06,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JPM,0.0011704113836386984,0.7763489475136396,1.30415409253424,-0.06898880837319316,1.1813286991344203e-05,21.250694347071406,9.098858125594539e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KHC,0.0007271866770407166,0.5800987461437919,0.8885974769949797,0.14542527678711176,0.00010016190707133209,18.90619303967516,1.2610196772839142e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KO,0.0004836598398604706,0.6896529650550798,0.7901626066124964,0.03091675517127601,1.884511696663293e-05,20.368117151639083,6.393770799100759e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN,0.0006048473264150243,0.7701966192582406,0.9338020915221753,0.24034789543808413,3.965003778385961e-05,19.837391668852657,1.822587773392492e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LLY,0.0006959315807214002,0.33385697564176453,0.6594694104033357,0.26441401767453676,2.768842552287736e-05,20.116280185184387,1.623217955413214e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMT,0.0006797934097382394,0.5713732278911259,0.8526672339459214,-0.09247041879711412,3.232861833626067e-05,19.97634821986309,1.328131342162627e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LOW,0.0011068390518246384,0.6189433982060076,1.1323973908020903,0.30459801258087316,3.166194696364388e-05,20.203622430031103,9.948211769175577e-09,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,0.0009420753161751982,0.7570759176846791,1.1554301180351718,0.16792568177224482,1.3628576296731135e-05,21.0292627251471,1.0494841731851764e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MCD,0.0006378195861024109,0.6687714068727634,0.8935501452079284,0.09106597739650231,1.8445357121407174e-05,20.310698740134885,2.879312993876174e-07,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,0.0004597700734509523,0.6894587945440697,0.7702924892814339,0.09605782509330324,3.5822536484053644e-05,19.59903330161897,2.0649619126982902e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDT,0.000679600825915379,0.7182774395764285,0.9558818548171624,0.04568374748750015,3.385369012877752e-05,19.97347613809969,3.625782515403963e-08,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MET,0.0014627529700328172,0.8002076496362927,1.4801918183578124,-0.04742979488184318,0.00011919025695027361,19.167755907766985,5.629085670678872e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
META,0.000843870242765574,0.4553017640445992,0.8480445325182852,0.2639984728566789,3.837679572412426e-06,22.367175862924665,1.8657379050418503e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMM,0.0005567572584947101,0.6299424874739197,0.8102416238153667,0.00718747334248615,3.590264243738995e-05,19.861655598639867,0.003099395788865652,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MO,0.0005285296299450341,0.5327787801853484,0.7260044537858479,-0.09440158266548412,6.057012291220903e-05,19.354232762521157,0.027112888226073117,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRK,0.0004036309711983566,0.5428491173273775,0.6404171670813678,-0.08668865800427648,1.8481795970381554e-05,20.3461573860962,1.582250833222642e-07,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MS,0.001296391179571384,0.8215821416350699,1.4119674489890734,0.30488754288865794,4.23928310770203e-05,20.105323515665276,6.015431995366594e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MSFT,0.0007698588186036542,0.6438995872808227,0.9632649842941093,0.3360640904397223,2.5182722785477255e-06,22.630471942614378,8.61367995819571e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEE,0.0006874658627715787,0.5673474036096368,0.854439387978234,0.2775850699667612,2.99519786326501e-05,20.068307682072575,1.3508453721948913e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NKE,0.0006842905247218656,0.6251476604018864,0.8948345086301922,0.3346409232691244,2.3136454618675462e-05,20.361412453279236,7.23108691369674e-08,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,0.001344611932218913,0.5157836801800143,1.139366469534304,0.7794357237019632,6.15017352701607e-06,22.25045353543117,6.073801875215443e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,0.0006345870373284179,0.5967863048405808,0.8419497612444186,0.19898929861132972,2.145309964002932e-05,20.308913260980827,1.4136400298979114e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXY,0.005656420748725124,0.4130422884182374,2.0912178060471587,-0.8681709225617134,9.477251360658201e-05,19.961077327399924,4.3863408431317786e-09,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PEP,0.0005353056126563864,0.6601396677290738,0.8132984962271521,0.11663198903683836,1.9808851497195145e-05,20.155324048851156,1.239748381016646e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,0.0005086558211679672,0.44023528270584716,0.6474192201435459,0.031254766579777465,1.719687898830981e-05,20.62015848108684,2.368950017085398e-07,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PG,0.0004166649226861179,0.5153659343921057,0.6339901056587559,0.14436637610418485,1.2808213145318146e-05,20.568621333288476,3.5689940494396374e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PM,0.0006244101934628699,0.6576679868823407,0.876737331066985,0.03506465370405973,4.8326234611063295e-05,19.559072670170597,1.7294719071862798e-08,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYPL,0.0010814050516471533,0.47374151197989356,0.9792556220787696,0.748899976323218,1.6870620776065483e-05,21.05679539484169,1.103492747433652e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
QCOM,0.0011005934784491017,0.5236671339474048,1.038657310398143,0.5662493115244585,2.6576528041903694e-05,20.569325167391195,8.743326018740636e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTX,0.0013150859865502925,0.6267654876313838,1.242112029617244,-0.270188431424059,3.701280336106564e-05,20.208259442226932,1.5184015882327437e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SBUX,0.0008280177007184521,0.7498119254736477,1.0780207934834989,0.20049568854105967,2.4671932738875636e-05,20.32503265797765,1.4016202544561071e-08,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,0.0024811077282008475,0.561792158316549,1.6152576362414472,-0.575738753984003,0.00012145951602882819,19.431461184680785,6.676813425170074e-09,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,0.0008272498078893689,0.5801399308200389,0.9477981847544542,0.023356850708237314,7.143479783945617e-05,19.21367331633157,9.724944352760177e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPG,0.003411212609163812,0.45465867740782534,1.7038379689063894,-0.4621061953873593,0.00011626102883140097,19.59110026316407,9.10750686856571e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
T,0.000507905237667251,0.7101966336797784,0.8216971981673072,-0.21312550823730228,1.612393656166822e-05,20.53380210405906,2.5872158302655697e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGT,0.0005566968583110473,0.3540084219008038,0.6073616103867879,0.3566701142671671,2.8259544963190702e-05,20.08704912451922,1.5473663146411887e-07,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMO,0.0005520599630517308,0.3663405392774563,0.6152714621783009,0.35808717855997174,2.6042681961803996e-05,20.23896533262268,1.1391363036073022e-06,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TMUS,0.0006581938327223862,0.489904787064794,0.7768978178161624,0.539918564514167,3.6090543846164454e-05,20.093260115329212,5.09086840117113e-08,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXN,0.0007368082710164245,0.6980277894981904,0.9811711238459555,0.265438113764105,3.2031582491955446e-05,20.142528641685978,8.70705587503725e-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNH,0.0009302571368517467,0.6399600472860131,1.0556236023046306,0.19773300606643426,1.601521299451792e-05,20.788658064495234,8.377581206321127e-09,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UNP,0.0007109806440959083,0.7425732580257333,0.9940991375656181,0.15426369543999674,3.1736114631118084e-05,20.06999380632939,3.93423230357901e-08,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UPS,0.000662699597491122,0.4128336064630526,0.7156110381721419,0.3986879935260188,3.6961695333430585e-05,19.913490928092706,2.198801736342765e-07,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,0.0013583720984643368,0.7077985730084174,1.3415145063907497,-0.1951599313507404,9.809605619490606e-05,19.346786364679712,7.970543382126082e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
V,0.0007234542066387044,0.8177686157866669,1.0523298714009233,0.14107304540219068,9.047175256817446e-06,21.293211527232543,1.3576977616461285e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
VZ,0.00023794645494489637,0.5551079266987302,0.49723247985481345,0.004406290861862297,1.3906746952344053e-05,20.322090160249886,0.35640867751439675,2020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,0.0015024660438215291,0.7097704940944994,1.4128382988901025,-0.5377483206201406,2.386646509325143e-05,20.744045076763783,6.46589459386241e-09,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WMT,0.0003867520494707601,0.26438715128099166,0.4374895061779431,0.20879076171028058,1.0823533947527324e-05,20.803000675416772,0.12327425798177692,2020,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOM,0.0011110012275796124,0.6282862564970734,1.14305520344095,-0.46551281158825275,2.3302791805716566e-05,20.685306137078324,1.750603873569428e-08,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHW,0.0011128855932156,0.5858428814149088,1.1047067163876556,0.11323763420104366,5.773879531239668e-05,19.832668518857968,1.3007319992508232e-08,2020,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AAPL,0.0002498443572498165,0.19539042552025007,0.885012908473859,0.29749533334137196,9.428572179847383e-07,23.243476684332393,9.559092150029228e-06,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,0.00016288024936800271,0.19553617643232302,0.7148434880632561,0.28085421346747974,1.39466622655142e-05,20.275586976451628,8.43103326372628e-06,2021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABT,0.0001811919679904235,0.064659579175058,0.43355989366048486,0.2664201344514633,1.5746613980360942e-05,20.194364985256453,0.03515428408371169,2021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ACN,0.00015288629086052956,0.42595808913722494,1.0221882877183954,0.474153817204872,1.6178416759776774e-05,20.167606903875463,3.8669027582485155e-06,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,0.0003495922785145941,0.1442050317927658,0.8993615499008398,0.12561705406612805,9.528374222507983e-06,20.99233758930233,0.006475211957790688,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIG,0.00034390603023706805,0.4872349084926007,1.6396542794094846,0.43126340172094735,7.48820785155388e-05,19.10061633766758,3.2065937886137095e-06,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AMD,0.0007112551683761159,0.11507653851373603,1.1459595963263354,0.4504871568903388,4.06850612953179e-06,22.401432069165196,0.014707977732869878,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMGN,0.00016075235368869626,0.1870465372853664,0.6945710851613617,0.008703387374341474,1.7255118624391526e-05,20.083897975100072,5.155656177313167e-06,2021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AMT,0.0001631257211313733,0.077820757261462,0.45130707487423577,0.28432282544794596,2.53115593624359e-05,19.790496361924887,0.004952805004055082,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AMZN,0.0002315569005087142,0.11983684971893162,0.6672479511484102,0.02348971727375903,9.727138312035665e-07,23.151727351188654,0.08164864487467922,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXP,0.00031157524800192127,0.46116173959629414,1.5183479319406996,0.3139680600587663,2.516952413231994e-05,20.080112028883807,2.1329391087550093e-05,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BA,0.000506667335085869,0.37412368368569165,1.7439428437395892,-0.061360619861848514,6.0543103920854675e-06,21.73850856325911,4.3329868694571365e-06,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BAC,0.00025804688213995993,0.4730889425861012,1.3995354384620358,0.40285526357667245,7.282308831483975e-06,21.267684866595808,2.068703256618419e-05,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BIIB,0.0007927296643933548,0.019391977239320582,0.4966343958614156,-0.02038109432960933,3.6469683083707395e-05,19.866066946494367,0.020735293214437903,2021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
BK,0.00026291091244365724,0.3979999534284531,1.295713578571294,0.3404060682763975,5.679652612978128e-05,19.183491668343883,3.8833415540770114e-05,2021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
